HT0143_HT_GB_SH_NA_90_VM_HO-AoYd5,HT0143_HT_GB_SH_NA_DNA_VM_HO-FX1cx,HT0143_HT_GB_SH_NA_DNA_VM_VE-IVjvP,HT0143_HT_GB_SH_NA_DNA_VM_VE-RW8a5,HT1488_HT_GB_SH_NA_DNA_VM_HO-nqPzD,HT1488_HT_GB_SH_NA_DNA_VM_HO-VUVWW,HT3148_HT_GB_SH_NA_90_VM_HO-k2QXo,HT3148_HT_GB_SH_NA_DNA_VM_VE-7S4bf,HT3151_HT_GB_SH_NA_DNA_VM_HO-iPtaz,HT3151_HT_GB_SH_NA_DNA_VM_HO-rPdl9,HT3240_HT_GB_SH_NA_90_VM_HO-D8sJi,HT3240_HT_GB_SH_NA_DNA_VM_VE-h5MwB,HT3763_HT_GB_SH_NA_90_VM_HO-5mJuR,HT3763_HT_GB_SH_NA_DNA_VM_HO-ffvug,HT3763_HT_GB_SH_NA_DNA_VM_VE-o5faf,HT4775_HT_GB_SH_NA_DNA_VM_HO-7xJRW,HT4775_HT_GB_SH_NA_DNA_VM_VE-NHxrV,HT5242_HT_GB_SH_NA_DNA_VM_HO-Xq8AD,HT5242_HT_GB_SH_NA_DNA_VM_VE-VITui,HT6053_HT_GB_SH_NA_90_VM_HO-tycIY,HT6053_HT_GB_SH_NA_DNA_VM_VE-bsJaI,HT7963_HT_GB_SH_NA_90_VM_HO-4vrkf,HT7963_HT_GB_SH_NA_DNA_VM_VE-IvLS3,HT8170_HT_GB_SH_NA_90_VM_HO-nOtnK,HT8170_HT_GB_SH_NA_DNA_VM_VE-EpG9g,HT8253_HT_GB_SH_NA_90_VM_HO-ksXGv,HT8253_HT_GB_SH_NA_DNA_VM_VE-MJG9b,HT8461_HT_GB_SH_NA_90_VM_HO-yhjXd,HT8461_HT_GB_SH_NA_DNA_VM_VE-4nEL3,HT8588_HT_GB_SH_NA_90_VM_HO-HIIAW,HT8588_HT_GB_SH_NA_DNA_VM_VE-T0Vlk,HT9405_HT_GB_SH_NA_90_VM_HO-5sR7R,HT9405_HT_GB_SH_NA_DNA_VM_VE-Nup9R,HT9792_HT_GB_SH_NA_DNA_VM_HO-DzxzI,HT9792_HT_GB_SH_NA_DNA_VM_VE-9IGie,HT_GB_SH_NA_DNA_VM_AX-alU4A,HT_GB_SH_NA_DNA_VM_HO-47caF,HT_GB_SH_NA_DNA_VM_HO-7nvE0,HT_GB_SH_NA_DNA_VM_HO-93Oix,HT_GB_SH_NA_DNA_VM_HO-AB4Kn,HT_GB_SH_NA_DNA_VM_HO-aD3l6,HT_GB_SH_NA_DNA_VM_HO-aq55m,HT_GB_SH_NA_DNA_VM_HO-awezq,HT_GB_SH_NA_DNA_VM_HO-DuTvZ,HT_GB_SH_NA_DNA_VM_HO-HvcMW,HT_GB_SH_NA_DNA_VM_HO-jT2bm,HT_GB_SH_NA_DNA_VM_HO-lt0T4,HT_GB_SH_NA_DNA_VM_HO-QOolI,HT_GB_SH_NA_DNA_VM_HO-qVZ6H,HT_GB_SH_NA_DNA_VM_HO-rDM3R,HT_GB_SH_NA_DNA_VM_HO-rnKdB,HT_GB_SH_NA_DNA_VM_HO-uL9YZ,HT_GB_SH_NA_DNA_VM_HO-XRCzY,HT_GB_SH_NA_DNA_VM_HO-zbqiU,HT_GB_SH_NA_DNA_VM_HO-ZCyNY,HT_GB_SH_NA_DNA_VM_VE-cGlLG,HT_GB_SH_NA_DNA_VM_VE-cL6JU,HT_GB_SH_NA_DNA_VM_VE-lbZus,HT_GB_SH_NA_DNA_VM_VE-o50Y4,HT_GB_SH_NA_DNA_VM_VE-PXFw9,HT_GB_SH_NA_DNA_VM_VE-qDG6Y,HT_GB_SH_NA_DNA_VM_VE-rRjFX,HT_GB_SH_NA_DNA_VM_VE-rSYqc,HT_GB_SH_NA_DNA_VM_VE-sk7RN,HT_GB_SH_NA_DNA_VM_VE-UHfO1,HT_GB_SH_NA_DNA_VM_VE-vpFzQ,HT_GB_SH_NA_DNA_VM_VE-WFeFp,HT_GB_SH_NA_DNA_VM_VE-xkeo9
3.683118967,5.548455006,3.444981653,2.807746627,2.926986682,2.786052294,3.0288462,2.106122494,3.171207258,4.174541637,,,2.11904765,,2.462612656,7.511965134,4.985367453,12.10332931,11.00724244,2.650000096,2.60750756,,2.156153893,2.737500043,2.762643733,,2.011009218,2.428571474,2.346666686,,,2.397196324,2.021794924,3.39058128,4.829211607,,,14.9,5.072058824,9.5,,6.460869565,,,,,,,,,,16.93758343,,7.936090226,,,,,,,,,,,,,,
2.999140104,3.669686427,3.711661846,5.542836147,2.846917204,2.781248236,2.178787893,2.286000047,3.17187804,4.171873375,,,2.089922505,,3.45724604,7.312638534,5.349763729,11.66236651,11.46841933,2.666666726,2.572229879,,2.039455824,2.676870797,2.340659386,,2.279569931,2.335294162,2.083333394,,,2.41011241,2.262698453,3.232599994,4.052284137,,,15.0,5.051162791,8.75,,6.531818182,,,,,,,,,,16.90095346,,7.840888889,,,,,,,,,,,,,,
3.71026492,3.26656571,2.864088925,5.388861632,2.990711141,2.821309612,2.580434823,2.214000053,3.172548823,4.169205113,,,2.069172963,,16.00500024,6.582992953,5.183966123,11.85518462,11.6013713,2.600000143,2.578867464,,2.000000029,3.351395777,2.841573086,,2.130137035,2.536734737,2.357333379,,,2.278350556,2.314851537,3.291072088,3.914277907,,,15.0,4.877011494,8.302631579,,6.5,,,,,,,,,,16.92621667,,8.259504132,,,,,,,,,,,,,,
2.666084266,4.983164065,2.589649727,2.794834423,3.038294769,2.910413965,2.173170773,2.338888926,3.173219606,4.16653685,,,2.040845112,,2.487916698,7.151745902,5.418131891,11.75320381,9.720637009,2.450000048,2.621276648,,2.114492803,4.517255549,2.791925519,,2.32615388,3.054838742,2.5944445,,,2.31000005,2.287704956,,4.216469455,,,14.9,6.996028881,7.994594595,,6.6,,,,,,,,,,16.89438619,,7.158675079,,,,,,,,,,,,,,
3.653438363,3.287157339,2.708715135,2.070898066,2.982065271,2.523209002,2.03720935,2.19636369,3.173890389,4.163868588,,,2.125581422,,2.176086996,7.755020389,5.037588749,11.75193878,11.03187305,2.400000095,2.583695709,,2.045522428,2.437500038,2.588108152,,2.15873021,2.546666691,2.859090946,,,2.283168362,2.271134072,,4.470042715,,,16.74624277,4.7,8.337209302,,6.64,,,,,,,,,,16.81952767,,6.960363636,,,,,,,,,,,,,,
2.773754631,3.310932998,2.901609393,3.525543924,3.042442066,2.678198462,2.355000031,2.16875004,3.174561171,4.161200325,,,2.275000056,,2.277386974,7.66533773,5.362333722,10.46858136,10.37400784,2.5,4.231204006,,2.002777824,4.667479748,2.686619762,,2.230769286,3.544117696,2.569230831,,,2.308602219,2.2568966,,4.64382585,,,16.44026846,6.536290323,8.422222222,,6.533333333,,,,,,,,,,16.84797071,,7.060204082,,,,,,,,,,,,,,
2.736192237,3.274642351,3.528745775,4.028048929,3.05209012,2.827575451,2.636363698,2.31250004,3.175231954,4.158532063,,,2.066666685,,6.062406049,7.674626732,5.571734453,9.78459003,7.551035989,2.600000143,2.70623951,,2.006474858,3.037878822,2.748205185,,2.247191062,3.659036197,2.593750015,,,2.308620745,2.187074864,,4.157349316,,,16.56666667,6.620289855,7.936956522,,6.58,,,,,,,,,,17.37205,,6.854358974,,,,,,,,,,,,,,
2.689492219,4.744860388,2.075196077,4.424299436,3.071358233,2.379200044,2.747272756,2.325000044,3.175902737,4.1558638,,,2.169672178,,2.705208391,7.662584356,5.421146103,10.06661172,9.123753589,2.625,2.669527946,,2.059166716,3.526356632,2.707638937,,2.287628916,3.81454548,2.271428619,,,2.406306361,2.312686623,,3.850541225,,,16.38608247,6.44845815,8.215384615,,5.1,,,,,,,,,,16.88612229,,7.008865248,,,,,,,,,,,,,,
2.763610281,3.297865257,2.0375519,2.929404266,3.139965412,2.616006111,2.298245656,2.834920681,3.176573519,4.153195538,,,2.006060655,,3.277270578,7.457249258,4.56971817,11.02144689,9.489775423,2.75,9.504332267,,2.114102613,3.405426412,2.766257717,,2.021428611,3.525000031,2.133333429,,,2.438461602,2.286813234,,3.880464551,,,16.3128655,6.652678571,8.925,,6.516666667,,,,,,,,,,16.93394389,,6.91372549,,,,,,,,,,,,,,
3.090929221,3.30968735,3.177652722,2.820811183,3.164387158,2.569923841,2.934000025,2.167647088,3.177244302,4.150527276,,,2.052892598,,12.25937509,7.570818372,5.336961802,10.74573767,9.37125133,2.650000096,2.614745356,,2.068800043,2.855882397,2.668235336,,2.091836788,3.225000039,2.419047651,,,2.41847831,2.270000042,,3.827552167,,,16.57134503,6.43,8.82,,6.172413793,,,,,,,,,,16.96832143,,7.260766962,,,,,,,,,,,,,,
3.153189648,3.248210974,2.709824897,2.743090767,3.215293476,2.683343923,2.145161346,2.37272731,3.177915085,4.147859013,,,2.115827363,,2.7643193,8.096214041,5.17988121,12.53579004,9.57476528,3.211677913,2.693538512,,2.280341931,4.256880824,2.859898531,,2.067901288,3.49142862,2.033333381,,,2.428571477,2.281410315,,,,,16.34104478,6.444036697,9.066666667,,4.85,,,,,,,,,,16.93145272,,7.316081871,,,,,,,,,,,,,,
2.959075493,4.000420913,3.07900806,2.744949501,3.165207556,2.517345701,2.31791049,2.182608731,3.178585867,4.145190751,,,2.041353427,,2.733039696,9.086767173,5.435715923,11.35154869,9.994016735,2.550498411,2.430927889,,2.121468971,4.21825404,2.686666711,,2.242156907,2.075000045,2.550000082,,,2.481818235,2.279381484,,,,,15.5,6.542512077,8.389473684,,4.9,,,,,,,,,,16.79995379,,6.847536232,,,,,,,,,,,,,,
2.759483786,3.64201868,2.753528245,3.078568454,3.112624764,2.679138565,2.125000052,2.03409095,3.17925665,4.142522488,,,2.083050883,,2.114500027,7.798430618,5.543146593,6.215834576,5.89414332,2.552745494,5.557912108,,2.114615415,4.16379319,2.77810656,,2.188495617,3.520930312,2.477777839,,,2.503125062,2.370000057,,,,,15.4,5.777218935,8.7,,5.0,,,,,,,,,,16.80330595,,6.412931034,,,,,,,,,,,,,,
2.871454882,3.214884256,3.002220302,3.019740844,3.183797121,2.515276583,2.145000029,2.110606101,3.179927433,4.139854226,,,2.117073196,,2.113265343,7.952097211,4.727571078,13.26224157,14.23681675,2.536237006,2.863835297,,2.036842151,2.57120005,2.658895748,,2.102666729,2.946720112,2.153846181,,,2.434108573,2.319512248,,,,,15.3,5.661494253,7.4,,5.0,,,,,,,,,,16.42438166,,6.423976608,,,,,,,,,,,,,,
2.748229236,4.338620775,2.713978954,4.905976342,3.098406857,2.547321779,2.470833381,2.076744222,3.180598216,4.137185963,,,2.173043508,,2.03230773,7.184931179,5.517954274,11.01156684,10.02711023,2.544982152,2.834903084,,2.412500039,2.550714345,2.481935546,,2.097222288,3.070370405,2.328571456,,,2.491379362,2.423529466,,,,,15.2,5.877842566,8.248148148,,5.0,,,,,,,,,,16.9080795,,5.966272189,,,,,,,,,,,,,,
3.155977036,3.214410053,3.162734263,3.010028289,3.138279851,2.579202436,2.187500039,3.99519237,3.181268998,4.134517701,,,2.12769233,,15.19230786,7.128246862,5.572064923,12.04563793,9.013973536,2.547422747,2.810404662,,2.316279116,2.927272773,2.49715913,,2.045238141,3.253488408,2.083333333,,,2.430701797,2.277064264,,,,,15.2,5.776878613,8.317948718,,5.0,,,,,,,,,,16.8862142,,6.553023256,,,,,,,,,,,,,,
2.809043168,4.881718627,3.063528829,4.013332443,3.144375357,2.713977548,2.312658269,2.384782656,3.181939781,4.131849438,,,2.121359264,,5.240383678,7.466072098,4.944930652,11.46713516,10.09466287,2.528327068,3.040745562,,2.046739168,4.388421159,2.921739182,,2.093750055,3.028125055,2.406666724,,,2.472173966,2.275609797,,,,,15.2,6.01532567,8.866666667,,4.9,,,,,,,,,,16.88465706,,6.1,,,,,,,,,,,,,,
3.155885536,3.295799927,3.372921377,2.910736911,3.085945777,2.59343684,2.259649162,2.278000035,3.182610564,4.129181176,,,2.136842137,,2.091836769,7.75559935,4.835355154,11.1303858,9.097473116,2.547833693,2.963278325,,2.42331293,4.181884132,2.596132642,,2.17857148,2.579591868,2.100000143,,,2.398709736,2.297058876,,,,,15.3,6.607692308,7.0,,4.9,,,,,,,,,,16.89007953,,6.34962963,,,,,,,,,,,,,,
3.609410778,3.250311812,2.674584411,2.925449422,3.104175146,2.691150916,2.744444481,2.155128238,3.183281346,4.126512914,,,2.207317112,,2.014204583,8.186796545,4.867004151,9.993009641,8.015438378,2.541575164,2.954345216,,2.274774831,4.231451692,2.760377407,,2.403750053,2.655555592,2.066666742,,,2.418421116,2.279798024,,,,,15.3,6.890406977,6.9,,4.9,,,,,,,,,,16.94750814,,6.427152318,,,,,,,,,,,,,,
4.443021022,3.701728601,3.158549962,2.84468647,3.205754413,2.633947838,2.16326535,2.704687547,3.183952129,4.123844651,,,2.188888922,,2.441428627,8.134895521,4.763289267,9.980047387,8.296691932,2.541710369,3.837417254,,2.187301627,3.893442641,2.611309559,,2.411578999,2.639622697,2.292307753,,,2.450000057,2.255670139,,,,,15.3,5.705829596,6.9,,4.9,,,,,,,,,,16.86744035,,6.273260073,,,,,,,,,,,,,,
4.161968415,3.251023203,3.791346928,2.785601231,3.006924687,2.685434062,2.196969744,2.589011029,3.184622912,4.121176389,,,2.210948953,,7.536250039,7.835451242,5.162888981,10.28338891,8.337452062,2.532375554,3.770101821,,2.385616492,4.29598498,2.59363061,,2.166666714,2.446737273,2.09642862,,,2.47443615,2.402803789,,,,,15.87877095,5.958730159,6.8,,5.0,,,,,,,,,,16.98939076,,6.403902439,,,,,,,,,,,,,,
3.628473944,6.605250506,2.916271279,3.125403457,2.930399107,2.530662153,2.063888931,2.285882386,3.185293695,4.118508126,,,2.213934471,,2.076373675,7.39652271,5.428986271,11.44026987,9.104558121,2.5415062,3.831944472,,2.17051287,3.962878874,2.623170775,,2.267567605,2.530434857,2.050000053,,,2.399404817,2.311650548,,,,,15.95,6.810481586,6.8,,5.0,,,,,,,,,,16.94019748,,6.242222222,,,,,,,,,,,,,,
3.201466495,6.191863348,3.220536647,2.973967117,2.613311538,2.508971089,2.122950855,2.84000004,3.185964477,4.115839864,,,2.172131194,,2.199476482,6.779406348,4.814942405,9.550684871,8.343975234,2.549562243,3.798218302,,2.363698659,3.386666707,2.224475566,,2.318181854,2.851515214,2.300000032,,,2.405848017,2.340909148,,,,,15.7,5.749586777,6.8,,3.0,,,,,,,,,,16.90881188,,6.270081967,,,,,,,,,,,,,,
2.883900994,3.25010331,3.124927477,3.304244343,2.624555355,2.945125615,2.626890809,2.750769303,3.18663526,4.113171601,,,2.316417968,,3.917721591,7.619478933,4.659780281,8.685302672,7.159557172,2.551337863,3.753956085,,2.327702733,3.8725664,2.502197843,,2.168421106,2.798484872,2.082142894,,,2.495000044,2.314000052,,,,,16.01420118,7.625167785,6.7,,3.657142857,,,,,,,,,,16.96239661,,6.548026316,,,,,,,,,,,,,,
3.960933462,2.217027146,2.687533485,2.034228102,2.622256868,2.540772756,2.340000045,2.110638337,3.187306043,4.110503339,,,2.293162448,,2.715740784,7.694570202,5.032319589,8.68458636,7.719978859,2.531078684,3.878638515,,2.451851901,3.850387631,2.470059926,,2.074285778,3.023809564,2.140909135,,,2.416774254,2.399074137,,,,,15.90696203,8.527106227,6.7,,3.533333333,,,,,,,,,,16.93186699,,6.025862069,,,,,,,,,,,,,,
3.801278722,4.679778983,3.082648723,4.435101288,3.229786112,2.639121153,2.206034522,3.052000043,3.187976825,4.107835076,,,2.313281295,,2.189215727,7.202544439,4.986779716,12.83370715,10.22557632,2.546278389,3.832646453,,2.326400041,3.569629674,2.550887609,,2.151724191,2.697959228,2.277272723,,,2.511290373,2.320000061,,,,,16.25497382,6.178571429,6.7,,5.1,,,,,,,,,,16.29583333,,5.718550725,,,,,,,,,,,,,,
4.009066111,5.210641947,2.818092946,3.121591082,3.376504807,2.665015049,2.265454588,2.142666705,3.188647608,4.105166814,,,2.316923129,,2.684337404,7.16153726,4.481259592,11.88209819,11.43032487,11.82490728,3.856971179,,2.240776747,3.926271202,2.468478305,,2.07500006,3.09242427,2.547619116,,,2.475373172,2.402197859,,,,,16.27090909,6.924783862,6.5,,5.0,,,,,,,,,,16.1348,,6.04502924,,,,,,,,,,,,,,
3.435858307,3.330186413,2.823814736,4.949386612,3.324342223,2.6766773,2.067441896,2.066071468,3.189318391,4.102498552,,,2.200775231,,2.183653898,7.228946509,4.405268358,2.148558767,10.90273704,2.527586282,3.832027677,,2.572826121,3.882644655,2.353012106,,2.146666726,2.609090945,2.357142891,,,2.527350471,2.438000059,,,,,15.5,5.641732283,6.7,,5.1,,,,,,,,,,16.89282579,,5.935240964,,,,,,,,,,,,,,
3.643155476,3.241904606,2.936275972,2.937194207,3.212942159,2.806895744,2.426415126,2.832857166,3.189989173,4.099830289,,,2.367763202,,2.264628864,7.630935639,3.945693145,11.32153388,7.992329118,2.516103458,3.876223004,,2.39166671,2.643333377,2.407096821,,2.109756162,4.516000104,2.346666685,,,2.481818238,2.345977065,,,,,16.06273292,5.41938326,6.6,,5.0,,,,,,,,,,16.85881726,,6.088839286,,,,,,,,,,,,,,
3.862526581,3.103167358,2.84478089,3.824961683,3.247066779,2.730850508,3.195945981,2.35797106,3.190659956,4.097162027,,,2.295967793,,2.055865964,7.308560186,3.797699103,10.19573353,6.255202319,2.534636947,3.89196834,,2.333009743,3.257302025,2.399319775,,2.076363698,7.141666794,2.587500066,,,2.457228967,2.294303849,,,,,16.16744186,5.545769231,6.7,,5.0,,,,,,,,,,16.85843987,,6.187280702,,,,,,,,,,,,,,
3.001456306,3.137360498,3.058394769,2.953654399,3.219131656,2.766094577,2.09556965,2.43750003,3.191330739,4.094493764,,,2.318792,,2.035533033,8.039377765,5.255638916,6.346046425,8.047413586,2.541220033,3.877622401,,2.464137977,2.607692346,2.408235337,,2.127586274,4.360377411,2.3,,,2.330769299,2.344318241,,,,,15.1,8.136721311,6.7,,4.8,,,,,,,,,,16.92854855,,5.282840237,,,,,,,,,,,,,,
2.799983133,3.275039824,2.742536514,3.667270712,3.249167976,2.740865835,2.268888929,2.517391352,3.192001522,4.091825502,,,2.488549673,,2.082488521,7.270011865,6.145820439,9.373300988,7.643291369,2.534878661,3.866083174,,2.27033903,2.89185192,2.317687123,,2.097727331,4.661818244,2.083333413,,,2.379069837,2.393750059,,,,,15.4,6.031343284,6.8,,6.218181818,,,,,,,,,,16.87269531,,5.865587045,,,,,,,,,,,,,,
2.855475436,3.275933019,2.769348528,2.926181099,3.380221193,2.755124858,2.115151552,3.052727322,3.192672304,4.089157239,,,2.416666718,,2.271066043,7.21453172,5.180372737,9.179861267,11.26661657,2.520947251,3.901406822,,2.280645209,2.475714329,2.335227332,,2.1461539,3.796774246,2.347826118,,,2.359638622,2.389130491,,,,,16.25266667,5.562385321,6.7,,6.22,,,,,,,,,,16.85118483,,6.016470588,,,,,,,,,,,,,,
3.0024019,5.762910227,3.651610031,3.663322485,3.29537603,2.69944703,2.233333389,2.647826143,3.189799287,4.092272158,,,2.367832214,,2.500000038,6.94644457,5.340996569,11.41317517,9.269243728,2.544367489,3.908004799,,2.269298292,2.725000059,2.3433567,,2.136363694,4.363888966,2.182608718,,,2.374725338,2.347916725,,,,,15.4,5.47032967,6.7,,6.0375,,,,,,,,,,16.91766034,,5.666172107,,,,,,,,,,,,,,
3.89476913,3.29096984,3.047399917,3.502318677,3.388090112,2.638836905,2.413953523,2.600000052,3.162119671,4.135869344,,,2.406711457,,2.552475287,7.060011345,4.968705246,9.588401602,15.58021221,2.582205089,3.893895689,,2.238016576,3.20144236,2.736282056,,2.140350923,4.320312575,2.060000062,,,2.488194497,2.360227317,,,,,15.4,5.75203252,6.6,,5.911111111,,,,,,,,,,12.37471625,,5.944375,,,,,,,,,,,,,,
2.163367455,4.512003139,2.684265174,2.85141833,3.417879726,2.694093779,2.696875039,2.773684241,3.134440055,4.17946653,,,2.437931087,,2.579894222,7.283452771,4.007643399,13.06006565,15.47163036,2.553289542,3.87729414,,2.576811638,3.482191835,2.043558326,,2.221621668,4.46274518,2.327777823,,,2.451388948,2.362000058,,,,,15.3,5.936882129,6.5,,5.408823529,,,,,,,,,,16.85297135,,5.730447761,,,,,,,,,,,,,,
3.748415046,3.193558233,2.713908616,4.119039612,3.466608813,2.658507502,2.347500053,2.920000042,3.106760439,4.223063717,,,2.425000049,,2.515706859,7.708729934,4.313497026,12.31673121,9.616706088,2.555673826,3.959228018,,2.521551782,2.716279111,2.224183062,,2.06533339,4.123529476,2.330769264,,,2.464122182,2.418750058,,,,,15.4,5.560606061,6.3,,5.408695652,,,,,,,,,,16.97622384,,6.054736842,,,,,,,,,,,,,,
3.351398414,3.267307713,3.091843819,2.028030273,3.507862966,2.668195359,2.057894776,2.62830192,3.084063939,4.285056614,,,2.402721132,,2.411111153,7.353911784,3.968011587,12.69539161,13.88837221,2.537279228,4.008196767,,2.461538504,3.745161343,3.36073722,,2.08888895,4.336206954,2.00000003,,,2.385802529,2.460416729,,,,,15.2,5.83030303,7.548571429,,5.046428571,,,,,,,,,,17.01786872,,6.36,,,,,,,,,,,,,,
2.931670742,2.162546714,2.737434916,5.199195541,3.373104464,2.732430159,2.166666711,2.60169497,3.119541788,4.167273939,,,2.316788383,,2.471153886,7.296376639,4.671826672,12.70822902,14.17280611,2.539371605,3.927338151,,2.51478268,2.778688585,2.134482792,,2.122727318,4.209615423,2.326315817,,,2.45781255,2.336144625,,,,,15.3,9.39017341,7.378571429,,5.563888889,,,,,,,,,,16.89021838,,5.985337243,,,,,,,,,,,,,,
3.189586502,3.170638827,2.672505523,3.794585592,3.478226045,2.580722646,2.473684267,2.896428604,3.116318269,4.200128945,,,2.324840816,,2.575392714,7.9087936,4.805699524,11.8548867,14.40311488,2.558014001,4.056642574,,2.556213049,2.050000022,2.965454606,,2.149056653,5.000000061,2.1200001,,,2.443529464,2.216666708,,,,,15.0,5.311627907,7.494736842,,6.1625,,,,,,,,,,16.91756941,,6.155633803,,,,,,,,,,,,,,
2.896818228,3.120361408,3.108146752,2.7966103,2.258563733,2.525831307,2.265384679,2.682258117,3.077615738,4.226021385,,,2.349044643,,2.537297339,7.082388481,3.832320593,11.98283783,12.24925502,2.561982047,3.948727299,,2.642857186,3.50756307,3.539534931,,2.092307751,3.802380993,2.366666714,,,2.571604997,2.321052667,,,,,15.0,9.603947368,7.382352941,,6.318181818,,,,,,,,,,16.84863333,,5.96097561,,,,,,,,,,,,,,
3.188019615,3.240394628,2.849806375,5.391233122,2.908876245,2.492474639,2.231250048,2.564814881,3.043633012,4.214384472,,,2.343918978,,2.556451653,6.61697388,4.760519544,11.04526601,9.601014772,2.568333401,4.0936171,,2.399337795,3.611188845,2.850793711,,2.078205185,4.421428697,2.320000016,,,2.575000057,2.172579634,,,,,15.2,6.93540146,7.283333333,,5.911538462,,,,,,,,,,16.0199,,5.952238806,,,,,,,,,,,,,,
2.987337401,3.382316884,2.757777812,3.207259053,3.100688481,2.590924764,2.305000037,2.576000039,3.075175464,4.233634518,,,2.275776451,,2.610695233,7.767140576,5.322867929,10.89947463,12.37044139,2.569377226,4.04843937,,2.224242476,3.916666682,2.323333359,,2.13508777,3.949999993,2.266666685,,,2.69183678,2.465384674,,,,,15.2,9.672611465,7.179166667,,5.722727273,,,,,,,,,,17.04225,,6.087581699,,,,,,,,,,,,,,
3.36854542,3.764064145,3.646818807,2.72831316,3.075632353,2.593588727,2.528571469,2.594871827,3.15464282,4.359941074,,,2.020129906,,2.653225849,7.219219885,5.857593267,9.831238509,9.83128635,2.577364924,4.02500005,,2.489394018,3.666923116,2.623529456,,2.086885308,4.092857225,2.16800004,,,2.431578996,2.352325643,,,,,15.1,10.21589595,6.587234043,,5.776666667,,,,,,,,,,16.96189936,,6.443065693,,,,,,,,,,,,,,
3.213772179,2.285885513,3.311676421,3.016079809,3.124701194,2.633044304,2.320000043,2.886567203,3.181875229,4.061466217,,,2.432500051,,2.686829313,6.993943719,5.30628373,10.28867533,9.783859796,2.558119722,4.029336785,,2.547058859,2.806849373,2.291333389,,2.252000055,4.294117745,2.178947424,,,2.430534399,2.388043528,,,,,15.2,5.352654867,6.933333333,,3.788235294,,,,,,,,,,16.96026432,,6.0465625,,,,,,,,,,,,,,
3.588338433,3.881515224,2.718431578,3.461944539,3.159855505,2.647336801,2.276666685,2.569387813,3.021660614,4.226844924,,,2.042424283,,2.751562548,7.681644294,5.185924782,10.23467934,10.52523772,2.595372286,4.034239862,,2.579200064,3.3459678,3.594853034,,2.090566089,4.470967831,2.405000043,,,2.389565271,2.423469436,,,,,15.1,10.73143713,7.775,,3.290909091,,,,,,,,,,17.04869684,,5.868871595,,,,,,,,,,,,,,
2.918404755,5.027671269,2.529775815,2.781362588,3.178186723,2.594436157,2.500000021,2.759183708,3.087170234,4.156271227,,,2.08285718,,2.902631623,7.036888681,5.828501756,10.7479953,10.68678837,2.569822545,3.872663571,,2.601123657,3.356849362,5.527403955,,2.08382359,4.099999905,2.068421119,,,2.474757329,2.514457892,,,,,15.71172414,4.920234604,7.711627907,,3.642857143,,,,,,,,,,16.0302,,6.044782609,,,,,,,,,,,,,,
3.371878967,3.446145943,4.710838372,3.065574735,3.227895567,2.468075539,2.290909131,2.584210571,3.124147242,4.308134369,,,2.144594629,,2.941509484,7.820305523,5.203720849,12.38032498,12.47231821,2.575432588,4.049880447,,2.566346219,3.517037084,2.552713215,,2.103030364,4.06190485,2.320000048,,,2.424347875,2.307954604,,,,,15.84654088,5.626666667,7.568181818,,4.9,,,,,,,,,,16.87964817,,6.048474576,,,,,,,,,,,,,,
4.194835221,5.742748152,3.624340305,2.809214068,2.911078366,2.65037778,2.295000041,2.597727309,3.05528965,4.306650947,,,2.18175186,,3.013756661,7.126907086,5.57425997,10.53529543,10.72310222,2.589259315,3.990000042,,2.320634965,4.910160514,3.056410306,,2.161904801,3.799999982,2.295454556,,,2.410256457,2.539047666,,,,,15.1,5.686345382,6.885294118,,5.888888889,,,,,,,,,,16.02675,,5.840458015,,,,,,,,,,,,,,
3.146815392,3.799636878,3.873023807,4.705706579,3.058697419,2.668974853,2.370588281,2.630769259,3.040260091,4.217797362,,,2.322916715,,3.140740779,6.109562087,5.713064726,11.62301947,13.34466501,2.589830562,4.012658269,,2.665853717,6.456834635,2.96893944,,2.173333383,4.036363645,2.182142918,,,2.453968288,2.507339506,,,,,15.2,5.519230769,6.817391304,,5.525,,,,,,,,,,16.65873333,,5.927272727,,,,,,,,,,,,,,
3.394765865,3.332119374,3.539191954,2.743798868,3.111690851,2.683232738,2.237500047,2.653333386,3.05804038,4.188383698,,,2.302339234,,3.250261827,7.129621827,5.040367045,12.28787294,13.20994481,2.57185321,4.024252925,,2.463809565,3.431250049,2.894915306,,2.144827646,4.16086963,2.355000031,,,2.441129071,2.518095293,,,,,15.3,5.336931818,4.31,,5.497435897,,,,,,,,,,17.191675,,6.035311573,,,,,,,,,,,,,,
3.288593454,4.298107956,3.121290716,2.748159829,2.793979429,2.72203987,2.444444515,2.858181862,3.032058334,4.202202532,,,2.296710577,,3.234010204,6.828498993,5.780041949,9.677672515,8.097816249,2.581958824,4.058776047,,2.106349255,4.678527686,3.232727322,,2.089743651,4.223077022,2.260714314,,,2.537647093,2.500000049,,,,,15.92,5.44047619,6.5,,4.934375,,,,,,,,,,17.10238333,,5.810526316,,,,,,,,,,,,,,
2.945909894,3.343978301,3.421463887,3.989052153,2.993764242,2.64390614,2.218750037,2.643750052,3.022766113,4.145073255,,,2.339881004,,3.230851118,6.467035226,5.577172499,13.84405855,16.18139223,2.554781267,4.140065237,,2.458730206,4.703973581,3.455555609,,2.182758669,3.616666754,2.118518551,,,2.505882389,2.505681872,,,,,16.14285714,5.710791367,3.9,,5.1625,,,,,,,,,,16.9635117,,6.40152439,,,,,,,,,,,,,,
